StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q11,Q12,Q13,Q104,Q63,Q64,Q65,Q66,Q67,Q70,Q74,Q75,Q76,Q77,Q54,Q55,Q56,Q57,Q58,Q78,Q80,Q81,Q82,Q83,Q49,Q50,Q51,Q52,Q53,Q79,Q84,Q85,Q86,Q87,Q91,Q92,Q93,Q94,Q95,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q25,Q88,Q89
2019-03-29 12:27:03,2019-03-29 12:45:57,IP Address,45.36.251.11,100,1133,True,2019-03-29 12:45:57,R_1CClFv6tyHU9xQG,,,,,36.0697021484375,-79.7682037353516,anonymous,EN,Yes,Yes,Yes,A219VCQZADQ45W,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Thai,Indian,Japanese,American,Italian,United States,United States,Female,65-74 years old,"College graduate (B.S., B.A., or other 4-year degree)",Retired,"50,001 - 60,000",Conservative,White,Married,27407,Yes,HONDA FIT
2019-03-29 12:40:00,2019-03-29 12:47:00,IP Address,172.56.34.89,100,419,True,2019-03-29 12:47:00,R_2CZXxarJwJSPfk7,,,,,40.6764068603516,-73.8752975463867,anonymous,EN,Yes,Yes,Yes,A35RZ2HKE9VWJ5,"Japanese Cuisine, Rating 4.2★ Distance 0.7miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles",Japanese,Italian,Mexican,Chinese,American,United States,United Kingdom,Male,35-44 years old,"Post-graduate training or professional schooling after college (e.g., toward a master's Degree or Ph.D.; law or medical school)","In full time work, permanent","30,001 - 40,000",Conservative,Asian,Single (never been married),7024,No,
2019-03-29 12:15:01,2019-03-29 12:47:15,IP Address,73.79.166.153,100,1933,True,2019-03-29 12:47:15,R_2EagWxfQqEn3ojP,,,,,40.1036071777344,-80.7360992431641,anonymous,EN,Yes,Yes,Yes,A87D3K9YVKTQ7,"Italian Cuisine, Rating 4.9★ Distance 3.0 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Indian Cuisine, Rating 2.2★ Distance 0.2 miles","Italian Cuisine,  Rating 1.3★  Distance 0.1 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Thai Cuisine, Rating 2.3★ Distance 0.7 miles",Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ Distance 0.4 miles,Rating ★ ★ ★ Distance 1.4 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Thai Cuisine, Rating 5.0★ Distance 2.7 miles",Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ Distance 1.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles",Italian,French,American,Greek,Chinese,United States,United States,Female,35-44 years old,"Some college, associate degree, no 4-year degree","In full time work, permanent","20,001 - 30,000",Liberal,White,Married,43935,Yes,Chevrolet Cruze
2019-03-29 12:30:24,2019-03-29 12:51:04,IP Address,24.45.7.187,100,1239,True,2019-03-29 12:51:06,R_AGSaKpLrnDrQtTH,,,,,40.8730926513672,-74.7425994873047,anonymous,EN,Yes,Yes,Yes,A3BHRFFG75X3GO,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Thai,Indian,American,Mexican,Italian,United States,United States,Male,35-44 years old,"College graduate (B.S., B.A., or other 4-year degree)","In full time work, permanent","40,001 - 50,000",Very liberal,Asian,Single (never been married),7828,Yes,2005 Honda Accord
2019-03-29 12:44:02,2019-03-29 12:51:13,IP Address,72.78.34.63,100,431,True,2019-03-29 12:51:14,R_241mKo70Kuk7263,,,,,39.2563934326172,-75.6903991699219,anonymous,EN,Yes,Yes,Yes,A3VOSFN1XRFF01,"Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","American Cuisine, Rating 4.2★ Distance 0.9miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 1.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Mexican,Japanese,Italian,Chinese,American,United States,United States,Female,35-44 years old,"Post-graduate training or professional schooling after college (e.g., toward a master's Degree or Ph.D.; law or medical school)","In full time work, permanent","50,001 - 60,000",Liberal,Black or African American,Single (never been married),19001,Yes,Nissan Altima
2019-03-29 12:44:46,2019-03-29 12:51:35,IP Address,24.74.136.196,100,409,True,2019-03-29 12:51:36,R_bjaZwJLE5UGebjH,,,,,35.4010009765625,-80.8687973022461,anonymous,EN,Yes,Yes,Yes,A3OLRWACCCCUTU,"Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Thai,Italian,Japanese,Chinese,Mexican,United States,United States,Female,45-54 years old,"Post-graduate training or professional schooling after college (e.g., toward a master's Degree or Ph.D.; law or medical school)","In full time work, permanent","150,001 or more",Liberal,White,Married,28078,Yes,Subaru Outback
2019-03-29 12:44:45,2019-03-29 12:53:46,IP Address,63.234.82.58,100,540,True,2019-03-29 12:53:46,R_2wtcssSbOVE3cJH,,,,,44.9752044677734,-93.2611999511719,anonymous,EN,Yes,Yes,Yes,A2EN81T1B3UG8O,"Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Mexican,Italian,Chinese,Greek,American,United States,United States,Female,35-44 years old,"College graduate (B.S., B.A., or other 4-year degree)","In full time work, permanent","60,001 - 70,000",Liberal,White,Married,55347,Yes,Saturn Ion
2019-03-29 12:35:46,2019-03-29 12:55:43,IP Address,65.49.126.198,100,1197,True,2019-03-29 12:55:44,R_2QyAcVugOKokKSS,,,,,37.7510070800781,-97.8219985961914,anonymous,EN,Yes,Yes,Yes,A8TIL9U6YHG5,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Italian Cuisine,  Rating 1.3★  Distance 0.1 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","American Cuisine,  Rating 1.9★  Distance 0.6miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Mexican Cuisine, Rating 1.2★ Distance 0.1 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles",Rating ★ ★ ★ Distance 1.4 miles,Rating ★ ★ ★ Distance 0.4 miles,Rating ★ Distance 0.1 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ Distance 0.2 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","American Cuisine, Rating 2.3★ Distance 0.3 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles","Thai Cuisine, Rating 5.0★ Distance 2.7 miles",Rating ★ ★ ★ Distance 1.4 miles,Rating ★ ★ Distance 0.2 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ Distance 0.1 miles,Rating ★ ★ ★ Distance 0.4 miles,"American Cuisine, Rating 2.5★ Distance 0.3 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Mexican Cuisine,  Rating 1.5★  Distance 0.1 miles",American,Italian,Mexican,Spanish,Thai,United States,United States,Male,25-34 years old,"College graduate (B.S., B.A., or other 4-year degree)","In full time work, permanent","100,001 - 150,000",Conservative,Black or African American,Married,99501,Yes,BMW
2019-03-29 12:45:49,2019-03-29 12:57:39,IP Address,70.185.96.81,100,710,True,2019-03-29 12:57:39,R_0BxwXmqfvUEgOm5,,,,,29.6138000488281,-82.3860015869141,anonymous,EN,Yes,Yes,Yes,AELOYBHVZFDW9,"Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles",Mexican,Italian,American,Thai,Indian,United States,United States,Male,55-64 years old,"College graduate (B.S., B.A., or other 4-year degree)","In part time work, permanent","10,000 - 20,000",Liberal,White,Divorced,32608,Yes,car
2019-03-29 12:54:17,2019-03-29 12:57:55,IP Address,76.204.63.194,100,217,True,2019-03-29 12:57:56,R_2veJjB11qoSC8Ly,,,,,35.7109069824219,-78.6594009399414,anonymous,EN,Yes,Yes,Yes,AP7BOM5KUH8KV,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Japanese,Greek,Thai,Chinese,Indian,United States,United States,Male,25-34 years old,"College graduate (B.S., B.A., or other 4-year degree)","In full time work, permanent","30,001 - 40,000",Liberal,White,Living with a Partner,27603,Yes,Nissan Maxima
2019-03-29 12:51:04,2019-03-29 13:00:19,IP Address,73.172.118.51,100,554,True,2019-03-29 13:00:20,R_25uMkLOkF07pbMM,,,,,39.3609924316406,-76.5891036987305,anonymous,EN,Yes,Yes,Yes,A17JTO7E31H4ID,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles",Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles",American,Italian,Japanese,Chinese,Spanish,United States,United States,Male,55-64 years old,"Post-graduate training or professional schooling after college (e.g., toward a master's Degree or Ph.D.; law or medical school)",Incapacity,"150,001 or more",Very conservative,White,Married,19808,Yes,Mazda CX-5
2019-03-29 12:58:35,2019-03-29 13:03:30,IP Address,216.196.90.75,100,294,True,2019-03-29 13:03:30,R_1jNi70ZHIX8TLDx,,,,,48.7935028076172,-97.7143020629883,anonymous,EN,Yes,Yes,Yes,A1L5H5KX16J1LS,"Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Chinese Cuisine, Rating 2.6★ Distance 0.7 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles",Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 1.4 miles,"Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Mexican,American,Chinese,Italian,Thai,United States,United States,Female,25-34 years old,"Technical, trade, or vocational school AFTER high school","In full time work, permanent","30,001 - 40,000",Liberal,White,Married,58238,Yes,gmc sierra 
